WEAPON_SOURCE_COUNTRY,WEAPON_DEPLOYMENT_LOCATION,Data.Source,Location.Cordinates.Latitude,Location.Cordinates.Longitude,Data.Magnitude.Body,Data.Magnitude.Surface,Location.Cordinates.Depth,Data.Yeild.Lower,Data.Yeild.Upper,data_Purpose,Data.Name,Data.Type,Date.Day,Date.Month,Date_Year
USA,Nts,UGS,37.18,-116.089,5.4,0,0,20,150,wr,Cottage,Shaft,23,3,1985
USA,Nts,UGS,37.095,-116.032,5.7,4.7,0.64,20,150,wr,Hermosa,Shaft,2,4,1985
USA,Nts,UGS,37.201,-116.207,4.8,0,0,0,20,We,Misty Rain,Tunnel,6,4,1985
USSR,Semi Kazakh,UGS,49.907,78.932,5.9,4.1,0,20,150,wr,Nan,Shaft,25,4,1985
FRANCE,Mururoa,WTN,0,0,0,0,0,0,20,wr,Cercyon,Shaft/Gr,30,4,1985
USA,Nts,UGS,37.253,-116.325,5.7,4.7,0.661,20,150,wr,Towanda,Shaft,2,5,1985
FRANCE,Mururoa,WTN,0,0,0,0,0,0,150,wr,Nisos,Shaft/Lg,8,5,1985
FRANCE,Mururoa,WTN,0,0,0,0,0,0,20,wr,Talaos,Shaft/Gr,3,6,1985
FRANCE,Mururoa,WTN,0,0,0,0,0,0,20,wr,Erginos,Shaft/Lg,7,6,1985
USA,Nts,UGS,37.248,-116.489,5.5,0,0.608,20,150,wr,Salut,Shaft,12,6,1985
USA,Nts,UGS,37.008,-116.084,4.5,0,0.293,0,20,wr,Ville,Shaft,12,6,1985
USSR,Semi Kazakh,HFS,50,79,7.2,4.5,0,0.001,150,wr,Nan,Shaft,15,6,1985
USSR,Tuymen Russ,MTM,0,0,0,0,0,2.5,2.5,Pne,Benzol,Shaft,18,6,1985
USA,Nts,UGS,37.124,-116.122,4.3,0,0.381,0,20,wr,Maribo,Shaft,26,6,1985
USSR,Semi Kazakh,HFS,50,79,7.1,4.4,0,0.001,150,wr,Nan,Shaft,30,6,1985
USSR,Semi Kazakh,MTM,50,78,0,0,0,0.001,20,wr,Nan,Tunnel,11,7,1985
USSR,Arkhan Russ,UGS,65.965,40.754,5,0,0,8.5,8.5,Pne,Agat,Shaft,18,7,1985
USSR,Semi Kazakh,MTM,50,78,0,0,0,0.001,20,wr,Nan,Tunnel,19,7,1985
USSR,Semi Kazakh,HFS,50,79,6.7,0,0,20,150,wr,Nan,Shaft,20,7,1985
USSR,Semi Kazakh,HFS,50,79,5.3,0,0,0.001,20,Sam,Nan,Tunnel,25,7,1985
USA,Nts,UGS,37.297,-116.438,5.2,0,0,20,150,wr,Serena,Shaft,25,7,1985
USA,Nts,DOE,37,-116,0,0,0,0,20,wr,Cebrero,Shaft,14,8,1985
USA,Nts,UGS,37.002,-116.043,4.5,0,0.332,0,20,wr,Chamita,Shaft,17,8,1985
USA,Nts,UGS,37.09,-116.002,4.8,0,0.366,0,20,wr,Ponil,Shaft,27,9,1985
USA,Nts,UGS,37.209,-116.152,4.6,0,0,0,20,We,Diamond Beech,Tunnel,9,10,1985
USA,Nts,DOE,37,-116,0,0,0,0,20,We,Mill Yard,Tunnel,9,10,1985
USA,Nts,UGS,37.11,-116.121,4.8,0,0.415,20,150,wr,Roquefort,Shaft,16,10,1985
FRANCE,Mururoa,WTN,-22,-139,4.8,0,0,0,5,wr,Hero,Shaft/Gr,24,10,1985
FRANCE,Mururoa,WTN,-22,-139,0,0,0,0,150,wr,Codros,Shaft/Lg,26,10,1985
USA,Nts,DOE,37,-116,0,0,0,0,20,wr,Abo,Shaft,30,10,1985
FRANCE,Mururoa,WTN,-22,-139,4.9,0,0,0,20,wr,Zetes,Shaft/Gr,24,11,1985
FRANCE,Mururoa,WTN,-22,-139,5.6,0,0,0,150,wr,Megaree,Shaft/Lg,26,11,1985
UK,Nts,UGS,37.053,-116.045,5.7,0,0,20,150,wr,Kinibito,Shaft,5,12,1985
USA,Nts,UGS,37.238,-116.473,5.3,0,0,20,150,wr,Goldstone,Shaft,28,12,1985
USA,Nts,UGS,37.083,-116.066,5.3,0,0,29,29,wr,Glencoe,Shaft,22,3,1986
USA,Nts,UGS,37.157,-116.204,5.1,0,0,0,20,We,Mighty Oak,Tunnel,10,4,1986
USA,Nts,DOE,37,-116,0,0,0,0,20,wr,Mogollon,Shaft,20,4,1986
USA,Nts,UGS,37.264,-116.44,5.3,0,0,0,20,wr,Jefferson,Shaft,22,4,1986
FRANCE,Mururoa,WTN,-22.15,-139.12,4.8,0,0,0,20,wr,Hyllos,Shaft/Gr,26,4,1986
FRANCE,Mururoa,WTN,-22,-139,0,0,0,0,5,wr,Ceto,Shaft/Gr,6,5,1986
USA,Nts,UGS,37.125,-116.061,4.8,0,0,0,20,wr,Panamint,Shaft,21,5,1986
FRANCE,Mururoa,WTN,-22,-139,0,0,0,0,20,wr,Sthelenoss,Shaft/Gr,27,5,1986
FRANCE,Mururoa,WTN,-21.913,-139.1,5.6,0,0,0,150,wr,Galatee,Shaft/Lg,30,5,1986
USA,Nts,UGS,37.098,-116.016,5.2,0,0,20,150,wr,Tajo,Shaft,5,6,1986
UK,Nts,UGS,37.265,-116.499,5.5,0,0,20,150,wr,Darwin,Shaft,25,6,1986
USA,Nts,UGS,37.279,-116.356,5.7,0,0,119,119,wr,Cybar,Shaft,17,7,1986
USA,Nts,UGS,37.143,-116.071,4.5,0,0,0,20,wr,Cornucopia,Shaft,24,7,1986
USA,Nts,DOE,37,-116,0,0,0,0,20,wr,Galveston,Shaft,4,9,1986
USA,Nts,UGS,37.069,-116.05,0,0,0,0,20,wr,Aleman,Shaft,11,9,1986
USA,Nts,UGS,37.3,-116.307,5.5,0,0,20,150,wr,Labquark,Shaft,30,9,1986
USA,Nts,UGS,37.22,-116.462,0,0,0,20,150,wr,Belmont,Shaft,16,10,1986
FRANCE,Mururoa,WTN,-22,-139,0,0,0,0,5,wr,Hesione,Shaft/Gr,10,11,1986
FRANCE,Mururoa,UGS,-21.894,-139.068,0,0,0,0,20,wr,Nauplios,Shaft/Lg,12,11,1986
USA,Nts,UGS,37.1,-116.048,5.7,0,0,20,150,wr,Gascon,Shaft,14,11,1986
FRANCE,Mururoa,WTN,-22,-139,0,0,0,0,5,wr,Peneleos,Shaft/Gr,6,12,1986
FRANCE,Mururoa,UGS,-21.877,-138.986,5.3,0,0,0,150,wr,Circe,Shaft/Lg,10,12,1986
USA,Nts,UGS,37.263,-116.412,5.5,0,0,20,150,wr,Bodie,Shaft,13,12,1986
USA,Nts,UGS,37.225,-116.08,0,0,0,0,20,Se,Hazebrook,Shaft,3,2,1987
USA,Nts,UGS,37.011,-116.045,4.5,0,0,0,20,wr,Tornero,Shaft,11,2,1987
USSR,Semi Kazakh,HFS,50,78,5.4,0,0,0.001,20,Fms,Nan,Tunnel,26,2,1987
USSR,Semi Kazakh,HFS,50,79,6.6,0,0,0.001,20,wr,Nan,Shaft,12,3,1987
USA,Nts,HFS,37,-116,4.5,4,0,0,20,We,Middle Note,Tunnel,18,3,1987
USSR,Semi Kazakh,HFS,50,79,7.3,4.7,0,20,150,wr,Nan,Shaft,3,4,1987
USSR,Semi Kazakh,MTM,50,78,0,0,0,0.001,20,wr,Nan,Tunnel,3,4,1987
USSR,Semi Kazakh,HFS,49.851,78.69,7.2,4.3,0,0.001,150,wr,Nan,Shaft,17,4,1987
USA,Nts,HFS,37.248,-116.509,5.5,0,0,20,150,wr,Delamar,Shaft,18,4,1987
USSR,Perm Russ,HFS,60.781,56.22,4.5,0,0,3.2,3.2,Pne,Geliy,Shaft,19,4,1987
USSR,Perm Russ,HFS,60.674,56.295,4.5,0,0,3.2,3.2,Pne,Geliy,Shaft,19,4,1987
USA,Nts,HFS,36.983,-116.005,0,0,0,0,20,wr,Precidio,Shaft,22,4,1987
USA,Nts,HFS,37.233,-116.423,5.7,4.3,0,30,150,wr,Hardin,Shaft,30,4,1987
FRANCE,Mururoa,WTN,-22,-139,0,0,0,0,20,wr,Jocaste,Shaft/Lg,5,5,1987
USSR,Semi Kazakh,HFS,49.75,77.99,6.1,0,0,0.001,20,Fms,Nan,Tunnel,6,5,1987
FRANCE,Mururoa,WTN,-22,-139,0,0,0,0,150,wr,Lycomede,Shaft/Lg,20,5,1987
CHINA,Lop Nor,HFS,41.6,88.9,6.8,4.4,0,50,200,wr,Nan,Ug,5,6,1987
USSR,Semi Kazakh,HFS,49.865,78.143,0,0,0,0.001,20,Fms,Nan,Tunnel,6,6,1987
FRANCE,Mururoa,WTN,-22,-139,0,0,0,0,20,wr,Dirce,Shaft/Lg,6,6,1987
USA,Nts,DOE,37.194,-116.035,0,0,0,0,20,wr,Brie,Shaft,18,6,1987
USSR,Semi Kazakh,HFS,49.901,78.726,0,0,0,0.001,150,wr,Nan,Shaft,20,6,1987
USA,Nts,DOE,37.22,-116.178,0,0,0,0,20,We,Mission Ghost,Tunnel,20,6,1987
FRANCE,Mururoa,WTN,-21.984,-138.844,0,0,0,0,150,wr,Iphitos,Shaft/Lg,21,6,1987
USA,Nts,DOE,37,-116,0,0,0,0,20,wr,Panchuela,Shaft,30,6,1987
USSR,Jakuts Russ,HFS,62.11,112.77,5.6,0,0,15,15,Pne,Neva,Shaft,7,7,1987
UK,Nts,HFS,37.104,-116.023,5,0,0,20,150,wr,Midland,Shaft,16,7,1987
USSR,Semi Kazakh,HFS,49.797,78.235,6.4,4.2,0,20,150,Fms,Nan,Tunnel,17,7,1987
USSR,Jakuts Russ,HFS,62.7,112.7,5.3,0,0,15,15,Pne,Neva,Shaft,24,7,1987
USSR,Semi Kazakh,HFS,49.828,78.898,6.1,0,0,0.001,150,wr,Nan,Shaft,2,8,1987
USSR,Nz Russ,HFS,73.289,54.713,5.6,0,0,0.001,150,wr,Nan,Tunnel,2,8,1987
USSR,Jakuts Russ,HFS,61.426,112.708,5.5,0,0,3.2,3.2,Pne,Neva,Shaft,12,8,1987
USA,Nts,HFS,37.061,-116.045,6.1,4.2,0,20,150,wr,Tahoka,Shaft,13,8,1987
USSR,Semi Kazakh,HFS,49,78,3.9,0,0,0.001,20,Sam,Nan,Tunnel,18,9,1987
USA,Nts,HFS,37.228,-116.375,5.9,4.2,0,20,150,wr,Lockney,Shaft,24,9,1987
USSR,W Kazakh,HFS,47.633,56.218,5,3.2,0,8.5,8.5,Pne,Batolit,Shaft,3,10,1987
USSR,Semi Kazakh,HFS,49,78,4.4,0,0,0.001,20,We,Nan,Tunnel,16,10,1987
USA,Nts,HFS,37.142,-116.079,5.2,0,0,20,150,wr,Borate,Shaft,23,10,1987
FRANCE,Mururoa,WTN,-22,-139,0,0,0,0,150,wr,Helenos,Shaft/Lg,23,10,1987
FRANCE,Mururoa,WTN,-22.34,-138.97,0,0,0,0,20,wr,Pasiphae,Shaft/Lg,5,11,1987
USSR,Semi Kazakh,HFS,49.872,78.795,7.1,4.4,0,0.001,150,wr,Nan,Shaft,15,11,1987
FRANCE,Hururoa,WTN,-21.878,-139.037,0,0,0,0,150,wr,Pelee,Shaft/Lg,19,11,1987
FRANCE,Mururoa,WTN,-22,-139,0,0,0,0,20,wr,Danae,Shaft/Lg,29,11,1987
USA,Nts,DOE,36.996,-116.004,0,0,0,0,20,wr,Waco,Shaft,1,12,1987
USA,Nts,DOE,37.235,-116.163,0,0,0,0,20,We,Mission Cyber,Tunnel,2,12,1987
USSR,Semi Kazakh,HFS,49.955,78.852,7.1,4.4,0,0.001,150,wr,Nan,Shaft,13,12,1987
USSR,Semi Kazakh,HFS,49.753,78.024,5.2,0,0,0.001,20,Fms,Nan,Tunnel,20,12,1987
USSR,Semi Kazakh,HFS,49.831,78.744,7.4,4.5,0,0.001,150,wr,Nan,Shaft,27,12,1987
USSR,Semi Kazakh,HFS,49.799,78.064,4.8,0,0,0,20,Sam,Nan,Tunnel,6,2,1988
USSR,Semi Kazakh,HFS,49.905,78.905,7.1,4.4,0,0.001,150,wr,Nan,Shaft,13,2,1988
USA,Nts,HFS,37.314,-116.471,5.4,0,0,20,150,wr,Kernville,Shaft,15,2,1988
USSR,Semi Kazakh,HFS,49.884,78.965,7.1,4.4,0,20,150,wr,Nan,Shaft,3,4,1988
USA,Nts,DOE,37.013,-116.044,0,0,0,0,20,wr,Abilene,Shaft,7,4,1988
USSR,Semi Kazakh,HFS,49.822,78.119,5,0,0,0.001,20,We,Nan,Tunnel,22,4,1988
USSR,Semi Kazakh,HFS,49.928,78.769,7.2,4.4,0,20,150,Fms,Nan,Shaft,4,5,1988
USSR,Nz Russ,HFS,73.364,54.445,6.4,3.8,0,0.001,20,We,Nan,Tunnel,7,5,1988
FRANCE,Mururoa,WTN,-21.867,-139.072,0,0,0,0,150,wr,Nelee,Shaft/Lg,11,5,1988
USA,Nts,HFS,37.124,-116.072,4.9,0,0,0,150,wr,Schellbourne,Shaft,13,5,1988
USA,Nts,DOE,37.032,-115.987,0,0,0,0,150,wr,Laredo,Shaft,21,5,1988
FRANCE,Mururoa,WTN,-21.903,-139.009,0,0,0,0,150,wr,Niobe,Shaft/Lg,25,5,1988
USA,Nts,HFS,37.26,-116.441,5.5,0,0,0,150,wr,Comstock,Shaft,2,6,1988
USSR,Semi Kazakh,HFS,50.045,79.005,5.7,0,0,0.001,20,wr,Nan,Shaft,14,6,1988
FRANCE,Mururoa,WTN,-21,-139,0,0,0,0,5,wr,Antigone,Shaft/Lg,16,6,1988
USA,Nts,DOE,37.166,-116.072,0,0,0,0,150,wr,Rhyolite,Shaft,22,6,1988
USA,Nts,DOE,37,-116,0,0,0,0,150,Se,Nightingale,Shaft,22,6,1988
FRANCE,Mururoa,WTN,-21.906,-139.016,0,0,0,0,20,wr,Dejanire,Shaft/Lg,23,6,1988
USA,Nts,HFS,37.252,-116.377,5.9,4.3,0,0,150,wr,Alamo,Shaft,7,7,1988
USA,Nts,HFS,37.297,-116.307,5.6,4.1,0,0,150,wr,Kearsarge,Shaft,17,8,1988
USSR,Tyumen Russ,HFS,66.316,78.548,5.4,3.4,0,15,15,Pne,Rubin,Shaft,22,8,1988
USA,Nts,DOE,37.001,-116.005,0,0,0,0,20,wr,Harlingen A/B,Shaft,23,8,1988
USA,Nts,HFS,37.086,-116.069,5.3,0,0,0,150,wr,Bullfrog,Shaft,30,8,1988
USSR,Arkhan Russ,HFS,61.331,47.955,5,3,0,8.5,8.5,Pne,Rubin,Shaft,6,9,1988
USSR,Semi Kazakh,HFS,49.833,78.808,7.1,4.5,0,20,150,Fms,Nan,Shaft,14,9,1988
CHINA,Lop Nor,HFS,41.75,88.474,4.9,0,0,1,20,wr,Nan,Ug,29,9,1988
USA,Nts,HFS,37.089,-116.049,6.1,4.2,0,0,150,wr,Dalhart,Shaft,13,10,1988
USSR,Semi Kazakh,HFS,49.866,78.081,5.2,0,0,0.001,20,We,Nan,Tunnel,18,10,1988
FRANCE,Mururoa,WTN,-22,-139,0,0,0,0,5,wr,Acrisios,Shaft/Lg,25,10,1988
FRANCE,Mururoa,WTN,-21.883,-139.046,0,0,0,0,150,wr,Thrasymedee,Shaft/Lg,5,11,1988
USA,Nts,DOE,37,-116,0,0,0,0,20,wr,Monahans A/B,Shaft,9,11,1988
USSR,Semi Kazakh,HFS,50.078,78.988,6.3,0,0,0.001,20,wr,Nan,Shaft,12,11,1988
USSR,Semi Kazakh,HFS,49.818,78.071,5.6,0,0,0,20,Sa,Nan,Tunnel,23,11,1988
FRANCE,Mururoa,WTN,-21.991,-138.907,0,0,0,0,150,wr,Pheres,Shaft/Lg,23,11,1988
FRANCE,Fangataufa,WTN,-22.244,-138.836,0,0,0,0,150,wr,Cycnos,Shaft/Lg,30,11,1988
USSR,Nz Russ,HFS,73.387,54.998,6.7,4,0,0,150,We,Nan,Tunnel,4,12,1988
USA,Nts,DOE,37,-116,0,0,0,0,20,Se,Kawich A-W/A-B,Shaft,9,12,1988
USA,Nts,HFS,37.199,-116.209,5.1,0,0,0,150,We,Misty Echo,Tunnel,10,12,1988
USSR,Semi Kazakh,HFS,49.886,78.926,0,4.4,0,0.001,150,wr,Nan,Shaft,17,12,1988
USSR,Semi Kazakh,HFS,50,78,3.9,0,0,0.001,20,wr,Nan,Tunnel,28,12,1988
USSR,Semi Kazakh,HFS,49.924,78.831,0,4.4,0,0.001,150,wr,Nan,Shaft,22,1,1989
USA,Nts,HFS,37.077,-116.001,5.4,0,0,20,150,wr,Texarkana,Shaft,10,2,1989
USSR,Semi Kazakh,HFS,49.925,78.74,7,4.4,0,20,150,wr,Nan,Shaft,12,2,1989
USSR,Semi Kazakh,HFS,49.868,78.079,5.1,0,0,0.001,20,wr,Nan,Tunnel,17,2,1989
USA,Nts,DOE,37.128,-116.122,0,0,0,0,20,Se,Kawich R/B,Shaft,24,2,1989
USA,Nts,HFS,37.143,-116.067,5.1,0,0,20,150,wr,Ingot,Shaft,9,3,1989
FRANCE,Mururoa,WTN,-21.881,-138.978,0,0,0,0,20,wr,Epeios,Shaft/Lg,11,5,1989
USA,Nts,HFS,37.108,-116.121,4.6,0,0,0,20,wr,Palisade 1-3,Shaft,15,5,1989
FRANCE,Mururoa,WTN,-21,-139,0,0,0,0,5,wr,Tecmessa,Shaft/Lg,20,5,1989
USA,Nts,DOE,37.086,-116.055,0,0,0,0,20,wr,Tulia,Shaft,26,5,1989
FRANCE,Mururoa,WTN,-21.832,-139.01,0,0,0,0,150,wr,Nyctee,Shaft/Lg,3,6,1989
FRANCE,Fangataufa,WTN,-22.252,-138.74,0,0,0,0,150,wr,Cyzicos,Shaft/Lg,10,6,1989
USA,Nts,HFS,37.283,-116.412,0,0,0,20,150,wr,Contact,Shaft,22,6,1989
USA,Nts,HFS,37.275,-116.354,5.3,0,0,20,150,wr,Amarillo,Shaft,27,6,1989
USSR,Semi Kazakh,HFS,49.873,78.815,6.8,0,0,20,150,wr,Nan,Shaft,8,7,1989
USSR,Semi Kazakh,HFS,50.039,79.019,5.8,3.4,0,0.001,20,wr,Nan,Shaft,2,9,1989
USA,Nts,DOE,37.376,-116.163,0,0,0,0,20,We,Disko Elm,Tunnel,14,9,1989
USSR,Semi Kazakh,HFS,49.746,78.013,5.2,0,0,0.001,20,We,Nan,Tunnel,4,10,1989
USSR,Semi Kazakh,HFS,49.92,79.001,6.8,4.4,0,0.001,150,wr,Nan,Shaft,19,10,1989
FRANCE,Mururoa,WTN,-21.902,-138.986,0,0,0,0,150,wr,Hypsipyle,Shaft/Lg,24,10,1989
USA,Nts,HFS,37.263,-116.491,5.6,0,0,20,150,wr,Hornitos,Shaft,31,10,1989
FRANCE,Mururoa,WTN,-21.766,-138.97,0,0,0,0,20,wr,Erigone,Shaft/Lg,31,10,1989
USA,Nts,DOE,37.107,-116.013,0,0,0,0,20,wr,Muleshoe,Shaft,15,11,1989
FRANCE,Mururoa,WTN,-21.917,-138.965,0,0,0,0,20,wr,Tros,Shaft/Lg,20,11,1989
FRANCE,Mururoa,SPA,-22,-139,0,0,0,0,0,Se,Daunus,Shaft/Gr,25,11,1989
FRANCE,Fangataufaa,WTN,-22.258,-138.843,0,0,0,0,150,wr,Lycos,Shaft/Lg,27,11,1989
UK,Nts,HFS,37.231,-116.409,5.7,0,0,20,150,wr,Barnwell,Shaft,8,12,1989
USA,Nts,DOE,37,-116,0,0,0,0,20,Se,Whiteface A/B,Shaft,20,12,1989
USA,Nts,HFS,37.113,-116.055,5.4,4.1,0,20,150,wr,Metropolis,Shaft,10,3,1990
USA,Nts,DOE,37,-116,0,0,0,0,20,wr,Bowie,Shaft,6,4,1990
CHINA,Lop Nor,HFS,41.654,88.736,5.8,0,0,15,65,wr,Nan,Ug,26,5,1990
FRANCE,Mururoa,WTN,-21.819,-138.94,0,0,0,0,20,wr,Telephe,Shaft/Lg,2,6,1990
FRANCE,Mururoa,WTN,-21,-138,0,0,0,0,20,wr,Megapenthes,Shaft/Lg,7,6,1990
USA,Nts,HFS,37.262,-116.42,5.8,4.3,0,20,150,wr,Bullion,Shaft,13,6,1990
USA,Nts,DOE,36.993,-116.004,0,0,0,0,20,wr,Austin,Shaft,21,6,1990
FRANCE,Fangataufa,WTN,-22.192,-138.841,0,0,0,0,150,wr,Cypselos,Shaft/Lg,26,6,1990
FRANCE,Mururoa,WTN,-21.866,-139.046,0,0,0,0,20,wr,Anticlee,Shaft/Lg,4,7,1990
USA,Nts,HFS,37.207,-116.214,4.8,0,0,0,20,We,Mineral Q/Rbg,Tunnel,25,7,1990
CHINA,Lop Nor,HFS,41.586,88.799,6.7,4.2,0,50,200,wr,Nan,Ug,16,8,1990
USA,Nts,DOE,37,-116,0,0,0,0,20,Se,Sundown A/B,Shaft,20,9,1990
USA,Nts,DOE,37,-116,0,0,0,0,20,wr,Ledoux,Shaft,27,9,1990
USA,Nts,HFS,37.248,-116.494,5.6,4.2,0,20,150,wr,Tenaboo,Shaft,12,10,1990
USSR,Nz Russ,HFS,73.364,54.827,6.3,3.7,0,0,150,Sam,Nan,Tunnel,24,10,1990
FRANCE,Fangataufa,WTN,-22.147,-138.852,0,0,0,0,150,wr,Hyrtacos,Shaft/Lg,14,11,1990
UK,Nts,HFS,37.227,-116.371,5.7,0,0,20,150,wr,Houston,Shaft,14,11,1990
FRANCE,Mururoa,WTN,-21.906,-138.96,0,0,0,0,150,wr,Thoas,Shaft/Lg,21,11,1990
USA,Nts,HFS,37.104,-116.074,4.7,0,0,0,20,Se,Coso B/G/S,Shaft,8,3,1991
USA,Nts,HFS,37.296,-116.313,5.6,4.2,0,20,150,wr,Bexar,Shaft,4,4,1991
USA,Nts,HFS,37.245,-116.442,5.5,0,0,20,150,wr,Montello,Shaft,16,4,1991
FRANCE,Mururoa,WTN,-21,-138,0,0,0,0,5,wr,Melanippe,Shaft/Lg,7,5,1991
FRANCE,Mururoa,WTN,-21.832,-139.014,0,0,0,0,150,wr,Alcinoos,Shaft/Lg,18,5,1991
FRANCE,Fangataufa,WTN,-22.267,-138.766,0,0,0,0,150,wr,Periclymenos,Shaft/Lg,29,5,1991
FRANCE,Mururoa,WTN,-21.865,-139.065,0,0,0,0,150,wr,Pitthee,Shaft/Lg,14,6,1991
FRANCE,Mururoa,WTN,-21,-138,0,0,0,0,5,wr,Coronis,Shaft/Lg,5,7,1991
FRANCE,Mururoa,WTN,-21.833,-138.995,0,0,0,0,150,wr,Lycurgue,Shaft/Lg,15,7,1991
USA,Nts,DOE,37.087,-116.002,0,0,0,0,20,wr,Floydada,Shaft,15,8,1991
USA,Nts,HFS,37.226,-116.428,0,0,0,20,150,wr,Hoya,Shaft,14,9,1991
USA,Nts,DOE,37.236,-116.166,0,0,0,0,20,We,Distant Zenith,Tunnel,19,9,1991
USA,Nts,HFS,37.063,-116.045,5.4,0,0,20,150,wr,Lubbock,Shaft,18,10,1991
UK,Nts,HFS,37.096,-116.07,4.6,0,0,0,20,wr,Bristol,Shaft,26,11,1991
USA,Nts,HFS,37.272,-116.36,5.6,0,0,20,150,wr,Junction,Shaft,26,3,1992
USA,Nts,DOE,37,-116,0,0,0,0,20,We,Dimond Fortune,Tunnel,30,4,1992
CHINA,Lop Nor,HFS,41.604,88.813,7.1,5,0,660,660,wr,Nan,Ug,21,5,1992
USA,Nts,DOE,37.005,-116.01,0,0,0,0,20,wr,Victoria,Shaft,19,6,1992
USA,Nts,DOE,37.124,-116.031,0,0,0,0,20,Se,Galena Y/O/G,Shaft,23,6,1992
USA,Nts,HFS,37.207,-116.21,4.4,0,0,0,20,We,Hunters Trophy,Tunnel,18,9,1992
USA,Nts,DOE,37.021,-115.988,0,0,0,0,20,wr,Divider,Shaft,23,9,1992
CHINA,Lop Nor,HFS,41.763,88.387,5.4,0,0,1,20,wr,Nan,Ug,25,9,1992
CHINA,Lop Nor,HFS,41.667,88.695,6.4,4.1,0,40,80,wr,Nan,Ug,5,10,1993
CHINA,Lop Nor,HFS,41.527,88.71,6.3,3.6,0,30,120,wr,Nan,Ug,10,6,1994
CHINA,Lop Nor,HFS,41.662,88.753,6.3,0,0,30,120,wr,Nan,Ug,7,10,1994
CHINA,Lop Nor,HFS,41.603,88.82,6.5,0,0,50,200,wr,Nan,Ug,15,5,1995
CHINA,Lop Nor,HFS,41.559,88.8,6.4,0,0,40,160,wr,Nan,Ug,17,8,1995
FRANCE,Mururoa,WTN,-21.852,-138.844,0,0,0,0,20,wr,Tethys,Ug,5,9,1995
FRANCE,Fangataufa,WTN,-22.25,-138.745,0,0,0,0,110,wr,Ploutos,Ug,1,10,1995
FRANCE,Mururoa,WTN,-21.891,-138.983,0,0,0,0,60,wr,Aepytos,Ug,27,10,1995
FRANCE,Mururoa,WTN,-21.879,-139.032,0,0,0,0,40,wr,Pbegee,Ug,21,11,1995
FRANCE,Mururoa,WTN,-21.881,-138.973,0,0,0,0,30,wr,Themisto,Ug,27,12,1995
FRANCE,Fangataufa,WTN,-22.236,-138.815,0,0,0,0,120,wr,Xouthos,Ug,27,1,1996
CHINA,Lop Nor,HFS,41.65,88.76,6.3,0,0,30,120,wr,Nan,Ug,8,6,1996
CHINA,Lop Nor,HFS,41.69,88.35,5.3,0,0,3,12,wr,Nan,Ug,29,7,1996
INDIA,Pokhran,HFS,27.07,71.7,5.3,0,0,0,20,wr,Shakti 1-3,Ug,11,5,1998
INDIA,Pokhran,NRD,27.07,71.7,0,0,0,0,1,wr,Nan,Ug,13,5,1998
PAKIST,Chagai,HFS,28.9,64.89,0,0,0,0,35,wr,Nan,Ug,28,5,1998
PAKIST,Kharan,HFS,28.49,63.78,5,0,0,0,18,wr,Nan,Ug,30,5,1998
